step,Episode/rew_acceleration,Episode/rew_action_rate,Episode/rew_action_smoothness2,Episode/rew_alive,Episode/rew_ang_vel_xy,Episode/rew_base_height,Episode/rew_contact_no_vel,Episode/rew_dof_pos_error,Episode/rew_dof_vel,Episode/rew_drift,Episode/rew_feet_air_time,Episode/rew_feet_clearance,Episode/rew_feet_orientation,Episode/rew_gait_contact,Episode/rew_gait_swing,Episode/rew_heading_drift,Episode/rew_hip_pos,Episode/rew_joint_torques,Episode/rew_knee_flexion,Episode/rew_leg_load_balance,Episode/rew_lin_vel_z,Episode/rew_orientation,Episode/rew_similar_to_default,Episode/rew_torque_limits,Episode/rew_tracking_ang_vel,Episode/rew_tracking_lin_vel,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_episode_length/time,Train/mean_reward,Train/mean_reward/time
1462,-0.8320890665054321,-0.014049096032977104,-0.016877850517630577,0.47493788599967957,-0.0780375599861145,-2.0577190298354253e-05,-0.012471996247768402,-0.006290384568274021,-0.013536128215491772,-0.5772669315338135,0.004276386462152004,1.1881186962127686,-0.05541239678859711,0.5744960308074951,-0.030389277264475822,-0.06380556523799896,-0.018545251339673996,-0.0015253983438014984,1.4976708889007568,-0.013714320957660675,-0.0002588510396890342,-0.010173119604587555,-0.03983201086521149,-0.11615370959043503,0.7275239825248718,3.4960646629333496,-15.630189895629883,0.0002601229352876544,-0.0028960970230400562,0.07063903659582138,0.6253867149353027,0.10359525680541992,134851.0,0.12173938751220703,985.1599731445312,,125.7553939819336,
1463,-0.8641958236694336,-0.014650004915893078,-0.017638983204960823,0.49420303106307983,-0.07840096950531006,-2.1387391825555824e-05,-0.012725560925900936,-0.006621847860515118,-0.014019954018294811,-0.6115293502807617,0.004724973812699318,1.2383692264556885,-0.05938510596752167,0.6031522750854492,-0.030135061591863632,-0.06490397453308105,-0.019261730834841728,-0.001608208636753261,1.5599639415740967,-0.017642324790358543,-0.0002671469119377434,-0.011673478409647942,-0.041396431624889374,-0.12736517190933228,0.7557717561721802,3.6586110591888428,-15.638218879699707,0.0002601229352876544,-0.00394513038918376,0.050075460225343704,0.6315770149230957,0.10404014587402344,133634.0,0.12151816487312317,986.510009765625,958.9600219726562,126.16321563720703,91.29743957519531
1464,-0.8794959783554077,-0.014905048534274101,-0.017882343381643295,0.5005067586898804,-0.08155800402164459,-2.1284369722707197e-05,-0.013324489817023277,-0.0067308880388736725,-0.0144013911485672,-0.6174697875976562,0.0047751180827617645,1.2505266666412354,-0.05930916219949722,0.6084885001182556,-0.03117421828210354,-0.06672798842191696,-0.019405532628297806,-0.0016381440218538046,1.5782594680786133,-0.017641853541135788,-0.0002710130938794464,-0.01098159234970808,-0.04199953377246857,-0.131038635969162,0.7637038230895996,3.680062770843506,-15.632619857788086,0.0002601229352876544,-0.0022699087858200073,0.06804230809211731,0.630345344543457,0.10443282127380371,133787.0,0.1216830387711525,1001.0,,127.46100616455078,
1465,-0.8708557486534119,-0.01475006528198719,-0.017763551324605942,0.4960884749889374,-0.07957573980093002,-2.149733882106375e-05,-0.01316359918564558,-0.0066663301549851894,-0.014125408604741096,-0.6156216859817505,0.004744616337120533,1.2395232915878296,-0.05891508609056473,0.6033116579055786,-0.030844977125525475,-0.06957551091909409,-0.01916801556944847,-0.0016178363002836704,1.5634360313415527,-0.017167411744594574,-0.00026499046362005174,-0.011486454866826534,-0.041602861136198044,-0.13017438352108002,0.7589516639709473,3.6576266288757324,-15.606051445007324,0.0002601229352876544,-0.002455594018101692,0.061257511377334595,0.6252257823944092,0.10448431968688965,134716.0,0.12194424122571945,987.530029296875,,125.6153564453125,
1466,-0.8832416534423828,-0.014958749525249004,-0.017937686294317245,0.500206708908081,-0.08190926164388657,-2.1519514120882377e-05,-0.01376384124159813,-0.006763511803001165,-0.014459456317126751,-0.6339438557624817,0.004741222597658634,1.251057505607605,-0.059803348034620285,0.6072006821632385,-0.03141194209456444,-0.07120540738105774,-0.019374486058950424,-0.0016465135850012302,1.57735276222229,-0.01832190528512001,-0.0002763466618489474,-0.012257449328899384,-0.042034588754177094,-0.13239003717899323,0.762049674987793,3.682572841644287,-15.553245544433594,0.0002601229352876544,-0.0019430852262303233,0.06762415915727615,0.6266307830810547,0.10675907135009766,134040.0,0.12216658145189285,1000.280029296875,968.739990234375,127.10917663574219,92.28555297851562
1467,-0.8760575652122498,-0.01485022809356451,-0.017835652455687523,0.4978816509246826,-0.08053912967443466,-2.12898594327271e-05,-0.013136591762304306,-0.006665708031505346,-0.01430667843669653,-0.6215322017669678,0.004701150115579367,1.2461094856262207,-0.058532606810331345,0.6059430837631226,-0.030831292271614075,-0.06738710403442383,-0.019593194127082825,-0.0016226241132244468,1.5700644254684448,-0.015033620409667492,-0.00026946672005578876,-0.010559825226664543,-0.041781194508075714,-0.12723776698112488,0.7601089477539062,3.6737220287323,-15.520767211914062,0.0002601229352876544,-0.0035599067341536283,0.05650613084435463,0.6288719177246094,0.10382938385009766,134166.0,0.12229674309492111,991.9199829101562,,126.46220397949219,
1468,-0.8330755233764648,-0.014110746793448925,-0.016985876485705376,0.47407716512680054,-0.07665218412876129,-2.0236406271578744e-05,-0.012262985110282898,-0.006397887133061886,-0.013503894209861755,-0.5891796350479126,0.004608729388564825,1.1853967905044556,-0.056427668780088425,0.5792245268821716,-0.028731463477015495,-0.06262902915477753,-0.018680207431316376,-0.001552160712890327,1.4956014156341553,-0.017293136566877365,-0.0002544427115935832,-0.010877898894250393,-0.03976021707057953,-0.12504616379737854,0.7233713865280151,3.5026564598083496,-15.51497745513916,0.0002601229352876544,-0.003165988950058818,0.04798771068453789,0.6249866485595703,0.10472488403320312,134716.0,0.12215661257505417,987.6199951171875,920.7000122070312,125.61746978759766,87.37458038330078
1469,-0.8452145457267761,-0.014342179521918297,-0.01722726970911026,0.47855108976364136,-0.07616303861141205,-2.1102412574691698e-05,-0.0128164142370224,-0.0064271921291947365,-0.013828584924340248,-0.5862370729446411,0.0046562752686440945,1.1994752883911133,-0.05795982480049133,0.5825172662734985,-0.029606347903609276,-0.062278177589178085,-0.01861625723540783,-0.0015623189974576235,1.5089945793151855,-0.01641477271914482,-0.0002625269698910415,-0.0101968664675951,-0.040137216448783875,-0.122677743434906,0.7313330173492432,3.5312659740448,-15.555095672607422,0.0002601229352876544,-0.003021269105374813,0.05273405835032463,0.6268894672393799,0.10467386245727539,134375.0,0.12194553017616272,997.2999877929688,,126.89237976074219,
1470,-0.8835901021957397,-0.014950968325138092,-0.01804918423295021,0.4999198913574219,-0.08105332404375076,-2.1714658942073584e-05,-0.012968013994395733,-0.00675545446574688,-0.014237910509109497,-0.6120388507843018,0.004750267136842012,1.2486590147018433,-0.05772288888692856,0.6090758442878723,-0.030776312574744225,-0.06813692301511765,-0.01983095519244671,-0.0016345917247235775,1.5756199359893799,-0.015886588022112846,-0.0002735888119786978,-0.01120942272245884,-0.041974350810050964,-0.12991417944431305,0.7653802633285522,3.684150218963623,-15.478421211242676,0.0002601229352876544,-0.0025324118323624134,0.10204584896564484,0.6306462287902832,0.10524535179138184,133584.0,0.12268190830945969,999.4600219726562,918.1799926757812,127.3167495727539,87.2635269165039
1471,-0.8629772067070007,-0.014611415565013885,-0.017600223422050476,0.485878050327301,-0.07858802378177643,-2.0319625036790967e-05,-0.01268837507814169,-0.006547175347805023,-0.014008070342242718,-0.6119083762168884,0.004397741984575987,1.2136340141296387,-0.05566304922103882,0.5889260172843933,-0.030756976455450058,-0.06187038868665695,-0.019304819405078888,-0.0015859504928812385,1.5290229320526123,-0.016928400844335556,-0.0002666139043867588,-0.012090529315173626,-0.040788814425468445,-0.1253671497106552,0.7418290376663208,3.583547353744507,-15.424057960510254,0.0002601229352876544,-0.0027102946769446135,0.056892167776823044,0.6304984092712402,0.10396409034729004,133844.0,0.12264306843280792,981.9299926757812,,124.70073699951172,
1472,-0.8832608461380005,-0.014947081916034222,-0.017973624169826508,0.4978191554546356,-0.07922635227441788,-2.178319846279919e-05,-0.013040794990956783,-0.00669831782579422,-0.01437077485024929,-0.6016315817832947,0.00444408692419529,1.2468516826629639,-0.05911558121442795,0.6057382822036743,-0.03086315654218197,-0.062131624668836594,-0.01968282274901867,-0.001626490382477641,1.5689551830291748,-0.016356442123651505,-0.0002745073288679123,-0.01062538381665945,-0.04170055687427521,-0.12950924038887024,0.7619501948356628,3.6730403900146484,-15.430081367492676,0.0002601229352876544,-0.002394382143393159,0.0745437890291214,0.6265132427215576,0.10530900955200195,134327.0,0.12265538424253464,995.8400268554688,907.1599731445312,126.73259735107422,86.42443084716797
1473,-0.8819754123687744,-0.014948475174605846,-0.018005182966589928,0.4962618350982666,-0.08192156255245209,-2.1597348677460104e-05,-0.013136690482497215,-0.006748651620000601,-0.014327358454465866,-0.6317631602287292,0.004765840247273445,1.244253396987915,-0.05876978859305382,0.6038014888763428,-0.030778219923377037,-0.0696183517575264,-0.019459698349237442,-0.001635698601603508,1.5641043186187744,-0.017185641452670097,-0.0002719807671383023,-0.011264167726039886,-0.04160373657941818,-0.13353513181209564,0.7532250285148621,3.6556308269500732,-15.423077583312988,0.0002601229352876544,-0.0029758375603705645,0.06655241549015045,0.6249897480010986,0.10429239273071289,134795.0,0.12269705533981323,992.8499755859375,,125.5246353149414,
1474,-0.8534698486328125,-0.014486955478787422,-0.01740458235144615,0.47810792922973633,-0.0788024514913559,-2.13105340662878e-05,-0.013291220180690289,-0.006532603409141302,-0.01397716160863638,-0.615006685256958,0.004522667266428471,1.1993826627731323,-0.058241378515958786,0.581464946269989,-0.029721423983573914,-0.06578956544399261,-0.018805544823408127,-0.0015867939218878746,1.5087206363677979,-0.017007693648338318,-0.00026740069733932614,-0.011049589142203331,-0.040165603160858154,-0.13051694631576538,0.7250680923461914,3.517299175262451,-15.430277824401855,0.0002601229352876544,-0.003361999988555908,0.049300432205200195,0.6262686252593994,0.1062479019165039,134200.0,0.12253697961568832,995.4000244140625,930.9500122070312,125.11601257324219,87.56962585449219
1475,-0.8941540718078613,-0.015174491330981255,-0.018294859677553177,0.5005067586898804,-0.08033856004476547,-2.1199808543315157e-05,-0.013143591582775116,-0.006751851178705692,-0.014539840631186962,-0.6107478141784668,0.004774230066686869,1.2534632682800293,-0.05785031616687775,0.6068655252456665,-0.03162504360079765,-0.06925468891859055,-0.019341617822647095,-0.0016351271187886596,1.5776710510253906,-0.01652241125702858,-0.00027744873659685254,-0.010420359671115875,-0.04208182916045189,-0.13025698065757751,0.7638059854507446,3.7006185054779053,-15.405728340148926,0.0002601229352876544,-0.0029222595039755106,0.07045771181583405,0.6266963481903076,0.10411763191223145,134513.0,0.12289240956306458,1001.0,925.6900024414062,127.29354858398438,86.84870147705078
1476,-0.8870420455932617,-0.015043441206216812,-0.018104998394846916,0.4947044849395752,-0.08154129236936569,-2.2279804397840053e-05,-0.013398016802966595,-0.006755332462489605,-0.01445829402655363,-0.6314860582351685,0.004606395959854126,1.2400144338607788,-0.058772530406713486,0.599392294883728,-0.031380146741867065,-0.07635493576526642,-0.019927576184272766,-0.001637279987335205,1.5590064525604248,-0.016588974744081497,-0.0002769844722934067,-0.011797375977039337,-0.04153846949338913,-0.13409018516540527,0.7519475817680359,3.638727903366089,-15.3699312210083,0.0002601229352876544,-0.003142738016322255,0.07210071384906769,0.6343083381652832,0.10404205322265625,133140.0,0.12306234240531921,990.0599975585938,,124.5447006225586,
1477,-0.8432540893554688,-0.014311621896922588,-0.017253510653972626,0.4708639085292816,-0.07537748664617538,-2.0646584744099528e-05,-0.0121937096118927,-0.006361248902976513,-0.01369723491370678,-0.5932385325431824,0.004489668644964695,1.1800448894500732,-0.05589453503489494,0.572546124458313,-0.029301341623067856,-0.06508077681064606,-0.018883302807807922,-0.0015394999645650387,1.482010841369629,-0.015290229581296444,-0.0002592788077890873,-0.010782795958220959,-0.039492975920438766,-0.12036919593811035,0.7167496681213379,3.4751477241516113,-15.356860160827637,0.0002601229352876544,-0.003703613067045808,0.06101793050765991,0.6292226314544678,0.10413932800292969,134045.0,0.12305228412151337,988.97998046875,930.8800048828125,125.2807846069336,87.92022705078125
1478,-0.8936060667037964,-0.015127989463508129,-0.01825791224837303,0.4977879226207733,-0.08250194042921066,-2.1675381503882818e-05,-0.013226985931396484,-0.006786963902413845,-0.014450937509536743,-0.6195573806762695,0.0045220255851745605,1.244084119796753,-0.057925671339035034,0.6024648547172546,-0.03175997734069824,-0.0670931339263916,-0.019407983869314194,-0.0016389612574130297,1.5667871236801147,-0.01830863580107689,-0.00027341730310581625,-0.011101741343736649,-0.04170428216457367,-0.13394734263420105,0.7567836046218872,3.6688315868377686,-15.345319747924805,0.0002601229352876544,-0.0031067682430148125,0.06467031687498093,0.6288876533508301,0.10464334487915039,134014.0,0.12318819761276245,995.780029296875,963.6400146484375,126.1798324584961,91.30057525634766
1479,-0.8713714480400085,-0.014781773090362549,-0.017834942787885666,0.48673558235168457,-0.0801088884472847,-2.1106683561811224e-05,-0.013022172264754772,-0.00665862625464797,-0.014094233512878418,-0.6095578074455261,0.004328418523073196,1.2181756496429443,-0.057509567588567734,0.5902371406555176,-0.03073573112487793,-0.0656064972281456,-0.019924048334360123,-0.001609383150935173,1.5323327779769897,-0.015204105526208878,-0.0002662879414856434,-0.012161245569586754,-0.040960267186164856,-0.13187865912914276,0.7406914234161377,3.5832362174987793,-15.323039054870605,0.0002601229352876544,-0.0031134618911892176,0.04796808212995529,0.631411075592041,0.10379195213317871,133710.0,0.1232767403125763,994.3900146484375,944.3900146484375,125.92961120605469,89.0367202758789
1480,-0.8646675944328308,-0.01466832123696804,-0.017690595239400864,0.4796522557735443,-0.07838869094848633,-2.0614024833776057e-05,-0.013245820999145508,-0.006583123467862606,-0.014048760756850243,-0.5896239280700684,0.004287035670131445,1.201605200767517,-0.05711739510297775,0.5802962183952332,-0.03066381812095642,-0.06272812932729721,-0.018765414133667946,-0.0015908692730590701,1.510911464691162,-0.014913229271769524,-0.00026769627584144473,-0.009848656132817268,-0.04028867930173874,-0.13187503814697266,0.7309132814407349,3.5380702018737793,-15.341659545898438,0.0002601229352876544,-0.003389537101611495,0.0446043387055397,0.6276826858520508,0.10524868965148926,134124.0,0.12305928766727448,994.3900146484375,,125.88047790527344,
1481,-0.9001915454864502,-0.015271241776645184,-0.018465856090188026,0.5005067586898804,-0.08091747760772705,-2.1385330910561606e-05,-0.013214314356446266,-0.006882753223180771,-0.014508342370390892,-0.6209445595741272,0.004742271266877651,1.251348853111267,-0.058563005179166794,0.6092955470085144,-0.030950015410780907,-0.06718277931213379,-0.019837845116853714,-0.0016612685285508633,1.5752878189086914,-0.018628133460879326,-0.00027214648434892297,-0.01094749104231596,-0.04196798801422119,-0.13946758210659027,0.7614011168479919,3.6827239990234375,-15.36240291595459,0.0002601229352876544,-0.003367828205227852,0.0484653115272522,0.6292057037353516,0.10394048690795898,134085.0,0.12298090010881424,1001.0,955.969970703125,126.38644409179688,90.6427230834961
1482,-0.902438759803772,-0.015329304151237011,-0.018451860174536705,0.5005067586898804,-0.08016657084226608,-2.1651372662745416e-05,-0.014052513055503368,-0.006911423057317734,-0.014713311567902565,-0.6210847496986389,0.00470251590013504,1.2530121803283691,-0.061062537133693695,0.6103262305259705,-0.030663680285215378,-0.06251689791679382,-0.019613932818174362,-0.0016769999638199806,1.5769813060760498,-0.022744018584489822,-0.00027550262166187167,-0.010406756773591042,-0.04209306091070175,-0.1439547836780548,0.7594155669212341,3.6830050945281982,-15.356693267822266,0.00039018443203531206,-0.002022099681198597,0.05429404228925705,0.6311264038085938,0.1042635440826416,133676.0,0.12327590584754944,1001.0,,126.7860336303711,
1483,-0.897294282913208,-0.015203366987407207,-0.018386635929346085,0.4985007643699646,-0.0816815122961998,-2.115870847774204e-05,-0.013410362415015697,-0.006881028413772583,-0.014446376822888851,-0.6383378505706787,0.0046075135469436646,1.2482845783233643,-0.058219365775585175,0.60539710521698,-0.031230544671416283,-0.071770578622818,-0.01960674673318863,-0.0016588482540100813,1.5693281888961792,-0.017476603388786316,-0.0002749399282038212,-0.010971575044095516,-0.04185350984334946,-0.14024077355861664,0.7561580538749695,3.6741645336151123,-15.321252822875977,0.00017341530474368483,-0.0013001719489693642,0.06842172890901566,0.633737325668335,0.1051638126373291,133040.0,0.12339644134044647,994.260009765625,949.8200073242188,125.39928436279297,89.5667495727539
